hh_ids,m_ids_owner,trx_yr_mo,inc_i_byti,inc_i_byti_AGRI,inc_i_byti_CITMPC,inc_i_byti_NEINCG,inc_i_byti_REI,inc_i_byti_RIOI,inc_i_byti_RR,inc_i_byti_SEI
"KVIHC32","HH","2013_07",4.117647,4.117647,0,0,0,0,0,0
"KVIHC32","HH","2013_08",10.35294,0,0,0,0,0,10.35294,0
"KVIHC33","59134337917700000","2012_12",154.6471,0,0,0,0,0,154.6471,0
"KVIHC33","59134337917700000","2013_01",17.94118,0,5.882353,0,0,0,12.05882,0
"KVIHC33","59134337917700000","2013_02",125.6471,0,0,0,0,0,125.6471,0
"KVIHC33","59134337917700000","2013_03",112.3529,0,10.58824,0,0,0,101.7647,0
"KVIHC33","59134337917700000","2013_04",8.823529,0,8.823529,0,0,0,0,0
"KVIHC33","59134337917700000","2013_05",66.52941,0,0,0,0,0,66.52941,0
"KVIHC33","59134337917700000","2013_06",130.6471,0,0,0,0,0,130.6471,0
"KVIHC33","59134337917700000","2013_07",113.0588,0,0,0,0,0,113.0588,0
"KVIHC33","59134337917700000","2013_08",83.88235,0,0,0,0,0,83.88235,0
"KVIHC33","59134337917700000","2013_09",83.52941,0,0,0,0,0,83.52941,0
"KVIHC33","59134338069600000","2013_03",17.64706,0,0,0,0,17.64706,0,0
"KVIHC33","59134338164800000","2013_06",1.764706,0,0,0,0,0,1.764706,0
"KVIHC33","HH","2013_05",5.294117,0,0,0,0,0,5.294117,0
"KVIHC34","59134380191400000","2012_11",-21.41176,0,0,0,0,0,0,-21.41176
"KVIHC34","59134380191400000","2012_12",124.2941,0,0,0,0,0,120.8235,3.47059
"KVIHC34","59134380191400000","2013_01",363.2941,0,0,0,0,0,151.8235,211.4706
"KVIHC34","59134380191400000","2013_02",123.1765,0,0,0,0,0,35.88235,87.29412
"KVIHC34","59134380191400000","2013_03",68.54119,0,0,0,0,0,0,68.54119
"KVIHC34","59134380191400000","2013_04",118.4941,0,0,0,0,0,11.76471,106.7294
"KVIHC34","59134380191400000","2013_05",132.0588,0,0,0,0,0,61.05883,70.99997
"KVIHC34","59134380191400000","2013_06",483.2353,0,0,0,0,0,109.7647,373.4706
"KVIHC34","59134380191400000","2013_07",361.2,0,0,0,0,0,119.6118,241.5882
"KVIHC34","59134380191400000","2013_08",-341.1176,0,0,0,0,0,0,-341.1176
"KVIHC34","59134380191400000","2013_09",102.5294,0,0,0,0,0,18.82353,83.70588
"KVIHC34","HH","2012_12",45.88235,45.88235,0,0,0,0,0,0
"KVIHC34","HH","2013_03",13.05882,13.05882,0,0,0,0,0,0
"KVIHC34","HH","2013_04",112,112,0,0,0,0,0,0
"KVIHC34","HH","2013_05",117.6471,117.6471,0,0,0,0,0,0
"KVIHC35","59134310880900000","2012_11",177.0588,0,0,0,0,0,0,177.0588
"KVIHC35","59134310880900000","2012_12",325.8824,0,0,0,0,0,0,325.8824
"KVIHC35","59134310880900000","2013_01",175.8824,0,0,0,0,0,0,175.8824
"KVIHC35","59134310880900000","2013_02",118.8235,0,0,0,0,0,0,118.8235
"KVIHC35","59134310880900000","2013_03",139.8824,0,0,0,0,0,0,139.8824
"KVIHC35","59134310880900000","2013_04",118.2353,0,0,0,0,0,0,118.2353
"KVIHC35","59134310880900000","2013_05",88.23529,0,0,0,0,0,0,88.23529
"KVIHC35","59134310880900000","2013_06",-5.882353,0,0,0,0,0,0,-5.882353
"KVIHC35","59134310880900000","2013_08",-141.1765,0,0,0,0,0,0,-141.1765
"KVIHC35","59134311227800000","2012_11",199.2941,42.82353,0,0,0,0,0,156.4706
"KVIHC35","59134311227800000","2012_12",-270.1176,33.41177,0,0,0,0,0,-303.5294
"KVIHC35","59134311227800000","2013_01",-289.5882,65.17648,0,0,0,0,35.82353,-390.5882
"KVIHC35","59134311227800000","2013_02",394,73.17648,0,0,0,0,0,320.8235
"KVIHC35","59134311227800000","2013_03",274.3529,-4.470586,0,0,0,0,0,278.8235
"KVIHC35","59134311227800000","2013_04",245.8824,84.70589,0,0,0,0,0,161.1765
"KVIHC35","59134311227800000","2013_05",437.8823,74.58824,0,0,0,0,0,363.2941
"KVIHC35","59134311227800000","2013_06",557.4117,83.29412,0,0,0,11.76471,103.5294,358.8235
"KVIHC35","59134311227800000","2013_07",196.4706,87.05883,0,0,0,0,0,109.4118
"KVIHC35","59134311227800000","2013_08",369.2941,80.47059,0,0,0,0,5.647059,283.1765
"KVIHC35","59134311227800000","2013_09",209.4118,42.35294,0,0,0,0,0,167.0589
"KVIHC35","HH","2012_12",117.6471,0,0,0,0,0,117.6471,0
"KVIHC35","HH","2013_06",-58.82353,0,0,0,0,0,0,-58.82353
"KVIHC36","59134371287500000","2012_12",-2.352941,0,0,0,0,0,0,-2.352941
"KVIHC36","59134371287500000","2013_01",5.529412,0,0,0,0,0,0,5.529412
"KVIHC36","59134371287500000","2013_02",-10.82353,0,0,0,0,0,0,-10.82353
"KVIHC36","59134371287500000","2013_03",-3.647059,0,0,0,0,0,0,-3.647059
"KVIHC36","59134371287500000","2013_04",27.76471,0,0,0,0,0,0,27.76471
"KVIHC36","59134371287500000","2013_05",7.058824,0,0,0,0,0,0,7.058824
"KVIHC36","59134371287500000","2013_07",4.705883,0,0,0,0,0,0,4.705883
"KVIHC36","59134371287500000","2013_08",10,0,0,0,0,0,0,10
"KVIHC36","59134371287500000","2013_09",22.94118,0,0,0,0,0,0,22.94118
"KVIHC36","59134371497400000","2012_12",372.4706,0,0,295.2941,0,0,77.17647,0
"KVIHC36","59134371497400000","2013_01",34.58824,0,0,34.58824,0,0,0,0
"KVIHC36","59134371497400000","2013_02",23.52941,0,0,23.52941,0,0,0,0
"KVIHC36","59134371497400000","2013_03",71.76471,0,0,12,0,0,59.76471,0
"KVIHC36","59134371497400000","2013_04",106.0471,0,0,39.05882,0,0,66.98824,0
"KVIHC36","59134371497400000","2013_05",40.11765,0,0,40.11765,0,0,0,0
"KVIHC36","59134371497400000","2013_06",53.70588,0,0,53.70588,0,0,0,0
"KVIHC36","59134371497400000","2013_07",24.35294,0,0,24.35294,0,0,0,0
"KVIHC36","59134371497400000","2013_08",47.05882,0,0,47.05882,0,0,0,0
"KVIHC36","59134371497400000","2013_09",46.82353,0,0,46.82353,0,0,0,0
"KVIHC36","HH","2012_11",3.470588,3.470588,0,0,0,0,0,0
"KVIHC36","HH","2012_12",32.94118,7.058824,0,0,0,0,25.88235,0
"KVIHC36","HH","2013_01",5.882353,-10.58824,0,0,0,0,16.47059,0
"KVIHC36","HH","2013_02",-14.35294,-27.64706,0,0,0,1.176471,12.11765,0
"KVIHC36","HH","2013_03",10.94118,-3.529412,0,0,0,2.352941,12.11765,0
"KVIHC36","HH","2013_04",30.82353,-.5882353,0,0,0,0,31.41177,0
"KVIHC36","HH","2013_05",43.88235,0,0,0,0,0,43.88235,0
"KVIHC36","HH","2013_06",23.84706,0,0,0,0,0,23.84706,0
"KVIHC36","HH","2013_07",-5.294117,-5.294117,0,0,0,0,0,0
"KVIHC36","HH","2013_08",-5.094118,-34.82353,0,0,0,0,29.72941,0
"KVIHC36","HH","2013_09",-14.11765,-14.11765,0,0,0,0,0,0
"KVIHK01","60134423025500000","2012_10",11.76471,0,0,0,0,0,0,11.76471
"KVIHK01","60134423025500000","2012_11",41.17647,0,0,0,0,0,0,41.17647
"KVIHK01","60134423025500000","2012_12",132.9412,0,0,0,0,0,0,132.9412
"KVIHK01","60134423025500000","2013_01",34.11765,0,0,0,0,0,0,34.11765
"KVIHK01","60134423025500000","2013_02",20.94118,0,0,0,0,0,.9411765,20
"KVIHK01","60134423025500000","2013_03",2.352942,0,0,0,0,0,5.882353,-3.529411
"KVIHK01","60134423025500000","2013_04",9.411765,0,0,0,0,0,0,9.411765
"KVIHK01","60134423025500000","2013_05",3.529412,0,0,0,0,0,0,3.529412
"KVIHK01","60134423025500000","2013_07",5.882353,0,0,0,0,0,5.882353,0
"KVIHK01","60134423025500000","2013_08",23.52941,0,0,0,0,0,0,23.52941
"KVIHK01","60134423402600000","2012_11",21.41177,0,0,0,0,21.41177,0,0
"KVIHK01","60134423402600000","2012_12",12.35294,0,0,0,0,12.35294,0,0
"KVIHK01","60134423402600000","2013_01",63.52941,0,0,0,0,11.76471,51.76471,0
"KVIHK01","60134423402600000","2013_03",12.35294,0,0,0,0,12.35294,0,0
"KVIHK01","60134423402600000","2013_05",17.05882,0,0,0,0,17.05882,0,0
"KVIHK01","60134423402600000","2013_06",5.882353,0,0,0,0,5.882353,0,0
"KVIHK01","60134423402600000","2013_08",12.35294,0,0,0,0,12.35294,0,0
"KVIHK01","HH","2012_10",7.058825,7.058824,0,0,0,0,0,9.54e-07
"KVIHK01","HH","2012_11",30.11765,8.823529,0,0,0,0,0,21.29412
"KVIHK01","HH","2012_12",36.47058,0,4.705883,0,0,0,0,31.7647
"KVIHK01","HH","2013_01",115.5294,0,0,0,0,0,0,115.5294
"KVIHK01","HH","2013_02",158.2353,0,0,0,0,0,0,158.2353
"KVIHK01","HH","2013_03",237.6471,0,0,0,0,0,0,237.6471
"KVIHK01","HH","2013_04",202.4706,0,0,0,0,0,0,202.4706
"KVIHK01","HH","2013_05",124.8235,-1.411765,0,0,0,0,0,126.2353
"KVIHK01","HH","2013_06",86.58824,-23.52941,0,0,0,0,0,110.1177
"KVIHK01","HH","2013_07",196.4706,7.058824,0,0,0,0,0,189.4118
"KVIHK01","HH","2013_08",152.9412,0,0,0,0,0,0,152.9412
"KVIHK01","HH","2013_09",7.058824,0,0,0,0,0,0,7.058824
"KVIHK02","60134319396200000","2012_11",19.41176,2.941176,0,0,0,0,16.47059,0
"KVIHK02","60134319396200000","2012_12",12.94118,1.176471,0,0,0,0,11.76471,0
"KVIHK02","60134319396200000","2013_01",251.7647,-2.352941,0,0,0,0,254.1176,0
"KVIHK02","60134319396200000","2013_02",18.58824,6.82353,0,0,0,0,11.76471,0
"KVIHK02","60134319396200000","2013_03",44.47059,5.64706,0,0,0,0,38.82353,0
"KVIHK02","60134319396200000","2013_04",78.2353,-7.058823,0,0,0,0,85.29412,0
"KVIHK02","60134319396200000","2013_05",36.23529,7.647059,0,0,0,0,28.58824,0
"KVIHK02","60134319396200000","2013_06",24.52941,13.47059,1.176471,0,0,0,9.882353,0
"KVIHK02","60134319396200000","2013_07",15.88235,-3.529412,0,0,0,0,19.41176,0
"KVIHK02","60134319396200000","2013_08",23.51765,0,0,0,0,0,23.51765,0
"KVIHK02","60134319396200000","2013_09",48,0,0,0,0,0,48,0
"KVIHK05","60134371357700000","2012_11",37.52941,0,5.294118,0,0,0,32.23529,0
"KVIHK05","60134371357700000","2012_12",20.29412,0,0,0,0,0,20.29412,0
"KVIHK05","60134371357700000","2013_01",15.58823,0,0,0,0,0,15.58823,0
"KVIHK05","60134371357700000","2013_02",20.29412,0,0,0,0,0,20.29412,0
"KVIHK05","60134371357700000","2013_03",78.48235,0,12.94118,0,0,0,65.54118,0
"KVIHK05","60134371357700000","2013_04",23.45882,-24.82353,12.35294,0,0,0,35.92941,0
"KVIHK05","60134371357700000","2013_05",40.94118,0,5.294118,0,0,0,35.64706,0
"KVIHK05","60134371357700000","2013_06",24.35294,0,0,0,0,0,24.35294,0
"KVIHK05","60134371357700000","2013_07",18.63529,0,0,0,0,0,18.63529,0
"KVIHK05","60134371357700000","2013_08",23.88235,0,0,0,0,0,23.88235,0
"KVIHK05","60134371357700000","2013_09",27.64706,0,8.235294,0,0,0,19.41176,0
"KVIHK06","60134379835600000","2012_10",57.05882,0,0,0,0,0,0,57.05882
"KVIHK06","60134379835600000","2012_11",-242.9412,0,0,0,0,0,58.82353,-301.7647
"KVIHK06","60134379835600000","2012_12",-7.88235,0,0,0,0,0,22.94118,-30.82353
"KVIHK06","60134379835600000","2013_01",19.17648,0,0,0,0,0,23.52941,-4.352937
"KVIHK06","60134379835600000","2013_02",52,0,0,0,0,0,2.352941,49.64706
"KVIHK06","60134379835600000","2013_03",167.0588,0,0,0,0,0,0,167.0588
"KVIHK06","60134379835600000","2013_04",9.058825,0,0,0,0,0,0,9.058825
"KVIHK06","60134379835600000","2013_05",176,0,0,0,0,0,20,156
"KVIHK06","60134379835600000","2013_06",-95.29411,0,0,0,0,0,0,-95.29411
"KVIHK06","60134379835600000","2013_07",301.6471,0,0,0,0,0,18,283.6471
"KVIHK06","60134379835600000","2013_08",-154.7059,0,0,0,0,0,0,-154.7059
"KVIHK06","60134379835600000","2013_09",17.64706,0,0,0,0,0,17.64706,0
"KVIHK07","60134319997900000","2012_11",46.11765,11.76471,7.294118,0,0,27.05882,0,0
"KVIHK07","60134320188800000","2012_12",27.05882,0,0,0,0,0,14.11765,12.94118
"KVIHK07","60134320188800000","2013_01",3.294118,0,0,0,0,0,5.647059,-2.352941
"KVIHK07","60134320188800000","2013_02",25.76471,0,0,0,0,0,12.23529,13.52941
"KVIHK07","60134320188800000","2013_03",-5.294118,0,0,0,0,0,4.117647,-9.411765
"KVIHK07","60134320188800000","2013_04",22,0,0,0,0,0,22,0
"KVIHK07","60134320188800000","2013_05",-1.19e-07,0,0,0,0,0,5.294118,-5.294118
"KVIHK07","60134320188800000","2013_06",7.294118,0,0,0,0,0,7.294118,0
"KVIHK07","60134320188800000","2013_07",28.58823,0,10.58824,0,0,0,8,9.999999
"KVIHK07","60134320188800000","2013_08",8.117647,0,0,0,0,0,8.117647,0
"KVIHK07","60134320188800000","2013_09",7.764706,0,6.470588,0,0,0,1.294118,0
"KVIHK07","HH","2012_12",58.82353,58.82353,0,0,0,0,0,0
"KVIHK07","HH","2013_01",17.64706,0,0,0,0,0,17.64706,0
"KVIHK07","HH","2013_02",12.94118,0,0,0,0,0,12.94118,0
"KVIHK07","HH","2013_03",24.70588,-2.352941,0,0,0,0,27.05882,0
"KVIHK07","HH","2013_04",35.29412,-5.882353,0,0,0,0,41.17647,0
"KVIHK07","HH","2013_05",52.94118,-3.529412,0,0,0,0,56.47059,0
"KVIHK07","HH","2013_06",17.64706,0,0,0,0,0,17.64706,0
"KVIHK07","HH","2013_07",70.58823,0,0,0,0,0,70.58823,0
"KVIHK07","HH","2013_09",130.5882,0,0,0,0,0,130.5882,0
"KVIHK09","60134451225400000","2012_11",12.05882,0,0,0,0,0,12.05882,0
"KVIHK09","60134451225400000","2012_12",30.88235,0,0,0,0,0,30.88235,0
"KVIHK09","60134451225400000","2013_01",12.05882,0,0,0,0,0,12.05882,0
"KVIHK09","60134451225400000","2013_02",25.64706,-14.70588,0,0,0,0,40.35294,0
"KVIHK09","60134451225400000","2013_03",38.23529,-28.23529,0,0,0,0,66.47059,0
"KVIHK09","60134451225400000","2013_04",47.30588,-30.10588,0,0,0,0,77.41177,0
"KVIHK09","60134451225400000","2013_05",15.64706,-10.58823,0,0,0,0,26.23529,0
"KVIHK09","60134451225400000","2013_06",147.6471,0,0,0,0,0,147.6471,0
"KVIHK09","60134451225400000","2013_07",22.67059,0,0,0,0,0,22.67059,0
"KVIHK09","60134451225400000","2013_08",22.11765,-12.35294,0,0,0,0,34.47059,0
"KVIHK09","60134451225400000","2013_09",8.823529,-7.058824,0,0,0,0,15.88235,0
"KVIHK09","60134570907800000","2013_05",4.705883,0,4.705883,0,0,0,0,0
"KVIHK09","60134570907800000","2013_06",9.411765,0,9.411765,0,0,0,0,0
"KVIHK09","60134570907800000","2013_07",11.76471,0,11.76471,0,0,0,0,0
"KVIHK09","60134570907800000","2013_08",1.176471,0,1.176471,0,0,0,0,0
"KVIHK09","HH","2012_11",3.294118,0,0,0,0,0,3.294118,0
"KVIHK09","HH","2012_12",22.23529,6.941177,0,0,0,0,15.29412,0
"KVIHK09","HH","2013_01",2.941177,.1176471,0,0,0,0,2.823529,0
"KVIHK09","HH","2013_02",30.82353,3.529412,0,0,0,0,27.29412,0
"KVIHK09","HH","2013_03",97.41177,0,0,0,0,0,97.41177,0
"KVIHK09","HH","2013_05",22.35294,0,0,0,0,0,22.35294,0
"KVIHK09","HH","2013_06",185.8824,0,0,0,0,0,185.8824,0
"KVIHK09","HH","2013_07",10.67059,0,0,0,0,0,10.67059,0
"KVIHK09","HH","2013_08",8.941176,0,0,0,0,0,8.941176,0
"KVIHK09","HH","2013_09",.7058824,0,0,0,0,0,.7058824,0
"KVIHK10","60134434472300000","2013_05",9.411765,0,0,0,0,0,9.411765,0
"KVIHK10","60134434472300000","2013_07",1.176471,0,0,0,0,0,1.176471,0
"KVIHK10","60134434497000000","2012_11",24.70588,0,24.70588,0,0,0,0,0
"KVIHK10","60134434497000000","2012_12",30,0,30,0,0,0,0,0
"KVIHK10","60134434497000000","2013_01",43.05882,0,43.05882,0,0,0,0,0
"KVIHK10","60134434497000000","2013_02",25.64706,0,25.64706,0,0,0,0,0
"KVIHK10","60134434497000000","2013_03",17.64706,0,17.64706,0,0,0,0,0
"KVIHK10","60134434497000000","2013_04",20.58824,0,20.58824,0,0,0,0,0
"KVIHK10","60134434497000000","2013_05",37.05882,0,37.05882,0,0,0,0,0
"KVIHK10","60134434497000000","2013_06",17.64706,0,17.64706,0,0,0,0,0
"KVIHK10","60134434497000000","2013_07",22.35294,0,22.35294,0,0,0,0,0
"KVIHK10","60134434497000000","2013_08",9.411765,0,9.411765,0,0,0,0,0
"KVIHK11","60134448546700000","2013_01",34.11765,0,0,0,0,0,34.11765,0
"KVIHK11","60134448546700000","2013_02",58.82353,0,0,0,58.82353,0,0,0
"KVIHK11","60134448546700000","2013_03",58.82353,0,0,0,58.82353,0,0,0
"KVIHK11","60134448546700000","2013_04",105.8824,0,0,0,105.8824,0,0,0
"KVIHK11","60134448546700000","2013_06",75.29411,0,0,0,75.29411,0,0,0
"KVIHK11","60134448546700000","2013_07",61.17647,0,0,0,61.17647,0,0,0
"KVIHK11","60134448546700000","2013_08",58.82353,0,0,0,58.82353,0,0,0
"KVIHK11","60134448546700000","2013_09",58.82353,0,0,0,58.82353,0,0,0
"KVIHK11","60134448555800000","2012_11",78.41177,15.29412,0,0,0,0,44.88235,18.23529
"KVIHK11","60134448555800000","2012_12",37.35294,0,0,0,0,0,16.76471,20.58823
"KVIHK11","60134448555800000","2013_01",51.64706,37.64706,0,0,0,0,5.764706,8.235295
"KVIHK11","60134448555800000","2013_02",32.94118,1.17647,0,0,0,0,18.82353,12.94118
"KVIHK11","60134448555800000","2013_03",42.94117,-17.05882,0,0,0,0,27.05882,32.94118
"KVIHK11","60134448555800000","2013_04",29.05882,8.823529,0,0,0,0,13.17647,7.058824
"KVIHK11","60134448555800000","2013_05",56.17647,-3.529412,0,0,0,0,34.76471,24.94118
"KVIHK11","60134448555800000","2013_06",49.76471,-5.882353,0,0,0,0,18.58824,37.05882
"KVIHK11","60134448555800000","2013_07",53.02353,0,0,0,0,0,32.90588,20.11765
"KVIHK11","60134448555800000","2013_08",73.72941,0,0,0,0,0,42.67059,31.05882
"KVIHK11","60134448555800000","2013_09",8.235293,0,0,0,0,0,2.352941,5.882352
